date,sheet,item,verdict,note
2026-08-29,variants.csv,aggrandisement / aggrandizement,variant,the variant column is the nonstandard spelling
2026-08-29,variants.csv,armourer / armorer,variant,the variant column is the nonstandard spelling
2026-08-29,variants.csv,adz / adze,variant,the variant column is the nonstandard spelling
2026-08-29,variants.csv,fellah / fella,unrelated,not a spelling pair
2026-08-29,variants.csv,baboo / babu,variant,the variant column is the nonstandard spelling
2026-08-29,variants.csv,dreadnaught / dreadnought,variant,the variant column is the nonstandard spelling
2026-08-29,variants.csv,tike / tyke,variant,the variant column is the nonstandard spelling
2026-08-29,variants.csv,widgeon / wigeon,variant,the variant column is the nonstandard spelling
2026-08-29,variants.csv,khalifah / caliph,variant,the variant column is the nonstandard spelling
2026-08-29,variants.csv,yeshivah / yeshiva,variant,the variant column is the nonstandard spelling
2026-08-29,variants.csv,tranquilliser / tranquilizer,unrelated,not a spelling pair
2026-08-29,variants.csv,disorganisation / disorganization,variant,the variant column is the nonstandard spelling
2026-08-29,variants.csv,quat / khat,unrelated,not a spelling pair
2026-08-29,variants.csv,desalinization / desalinisation,reverse,the canonical column is the nonstandard spelling
2026-08-29,variants.csv,polychaete / polychete,variant,the variant column is the nonstandard spelling
2026-08-29,variants.csv,jook / juke,unrelated,not a spelling pair
2026-08-29,variants.csv,sensitisation / sensitization,variant,the variant column is the nonstandard spelling
2026-08-29,variants.csv,moong / mung,variant,the variant column is the nonstandard spelling
2026-08-29,variants.csv,conjuror / conjurer,variant,the variant column is the nonstandard spelling
2026-08-29,variants.csv,digitalisation / digitalization,variant,the variant column is the nonstandard spelling
2026-08-29,variants.csv,professionalisation / professionalization,variant,the variant column is the nonstandard spelling
2026-08-29,variants.csv,chiasm / chiasma,variant,the variant column is the nonstandard spelling
2026-08-29,variants.csv,demonisation / demonization,variant,the variant column is the nonstandard spelling
2026-08-29,variants.csv,crocket / croquette,unrelated,not a spelling pair
2026-08-29,variants.csv,stockinette / stockinet,variant,the variant column is the nonstandard spelling
2026-08-29,variants.csv,plier / pliers,plural,"one side is a plural of the other, not a spelling variant"
2026-08-29,variants.csv,mavin / maven,variant,the variant column is the nonstandard spelling
2026-08-29,variants.csv,maximisation / maximization,variant,the variant column is the nonstandard spelling
2026-08-29,variants.csv,internalisation / internalization,variant,the variant column is the nonstandard spelling
2026-08-29,variants.csv,collectivisation / collectivization,variant,the variant column is the nonstandard spelling
2026-08-29,variants.csv,nonsuch / nonesuch,variant,the variant column is the nonstandard spelling
2026-08-29,variants.csv,inflexion / inflection,variant,the variant column is the nonstandard spelling
2026-08-29,variants.csv,gaoler / jailer,variant,the variant column is the nonstandard spelling
2026-08-29,variants.csv,nark / narc,unrelated,not a spelling pair
2026-08-29,variants.csv,stigmatisation / stigmatization,variant,the variant column is the nonstandard spelling
2026-08-29,variants.csv,familiarisation / familiarization,variant,the variant column is the nonstandard spelling
2026-08-29,variants.csv,tercel / tiercel,variant,the variant column is the nonstandard spelling
2026-08-29,variants.csv,gramme / gram,variant,the variant column is the nonstandard spelling
2026-08-29,variants.csv,convertor / converter,variant,the variant column is the nonstandard spelling
2026-08-29,variants.csv,mynah / myna,variant,the variant column is the nonstandard spelling
2026-08-29,variants.csv,salade / sallet,variant,the variant column is the nonstandard spelling
2026-08-29,variants.csv,deciliter / decilitre,reverse,the canonical column is the nonstandard spelling
2026-08-29,variants.csv,conservativism / conservatism,variant,the variant column is the nonstandard spelling
2026-08-29,variants.csv,letch / leach,unrelated,not a spelling pair
2026-08-29,variants.csv,chequer / checker,unrelated,not a spelling pair
2026-08-29,variants.csv,memorisation / memorization,variant,the variant column is the nonstandard spelling
2026-08-29,variants.csv,tamal / tamale,variant,the variant column is the nonstandard spelling
2026-08-29,variants.csv,arrack / arak,unrelated,not a spelling pair
2026-08-29,variants.csv,immobilisation / immobilization,variant,the variant column is the nonstandard spelling
2026-08-29,variants.csv,popularisation / popularization,variant,the variant column is the nonstandard spelling
2026-08-29,variants.csv,numberplate / plate,unrelated,not a spelling pair
2026-08-29,variants.csv,hyaena / hyena,variant,the variant column is the nonstandard spelling
2026-08-29,variants.csv,delf / delft,unrelated,not a spelling pair
2026-08-29,variants.csv,hotchpotch / hodgepodge,unrelated,not a spelling pair
2026-08-29,variants.csv,calk / caulk,unrelated,not a spelling pair
2026-08-29,variants.csv,hoagy / hoagie,variant,the variant column is the nonstandard spelling
2026-08-29,variants.csv,willfulness / wilfulness,variant,the variant column is the nonstandard spelling
2026-08-29,variants.csv,halm / haulm,variant,the variant column is the nonstandard spelling
2026-08-29,variants.csv,cannister / canister,variant,the variant column is the nonstandard spelling
2026-08-29,variants.csv,appetiser / appetizer,variant,the variant column is the nonstandard spelling
2026-08-29,variants.csv,actualisation / actualization,variant,the variant column is the nonstandard spelling
2026-08-29,variants.csv,borsch / borscht,variant,the variant column is the nonstandard spelling
2026-08-29,variants.csv,ampule / ampoule,variant,the variant column is the nonstandard spelling
2026-08-29,variants.csv,centerboard / centreboard,variant,the variant column is the nonstandard spelling
2026-08-29,variants.csv,brasier / brazier,variant,the variant column is the nonstandard spelling
2026-08-29,variants.csv,breathalyser / breathalyzer,variant,the variant column is the nonstandard spelling
2026-08-29,variants.csv,shaytan / shaitan,variant,the variant column is the nonstandard spelling
2026-08-29,variants.csv,marabout / marabou,unrelated,not a spelling pair
2026-08-29,variants.csv,enology / oenology,reverse,the canonical column is the nonstandard spelling
2026-08-29,variants.csv,quartette / quartet,variant,the variant column is the nonstandard spelling
2026-08-29,variants.csv,jehad / jihad,variant,the variant column is the nonstandard spelling
2026-08-29,variants.csv,ischaemia / ischemia,variant,the variant column is the nonstandard spelling
2026-08-29,variants.csv,smoothy / smoothie,variant,the variant column is the nonstandard spelling
2026-08-29,variants.csv,ameba / amoeba,reverse,the canonical column is the nonstandard spelling
2026-08-29,variants.csv,ignitor / igniter,variant,the variant column is the nonstandard spelling
2026-08-29,variants.csv,pilau / pilaf,variant,the variant column is the nonstandard spelling
2026-08-29,variants.csv,spiraea / spirea,variant,the variant column is the nonstandard spelling
2026-08-29,variants.csv,praetorium / pretorium,variant,the variant column is the nonstandard spelling
2026-08-29,variants.csv,gelly / jelly,variant,the variant column is the nonstandard spelling
2026-08-29,variants.csv,scrummage / scrimmage,unrelated,not a spelling pair
2026-08-29,variants.csv,chitlins / chitterlings,variant,the variant column is the nonstandard spelling
2026-08-29,variants.csv,sweetbriar / sweetbrier,variant,the variant column is the nonstandard spelling
2026-08-29,variants.csv,resistent / resistant,variant,the variant column is the nonstandard spelling
2026-08-29,variants.csv,ranee / rani,variant,the variant column is the nonstandard spelling
2026-08-29,variants.csv,pantie / panty,variant,the variant column is the nonstandard spelling
2026-08-29,variants.csv,honkey / honky,variant,the variant column is the nonstandard spelling
2026-08-29,variants.csv,shmuck / schmuck,variant,the variant column is the nonstandard spelling
2026-08-29,variants.csv,vaporiser / vaporizer,variant,the variant column is the nonstandard spelling
2026-08-29,variants.csv,dehumanisation / dehumanization,variant,the variant column is the nonstandard spelling
2026-08-29,variants.csv,regularisation / regularization,variant,the variant column is the nonstandard spelling
2026-08-29,variants.csv,cognisance / cognizance,variant,the variant column is the nonstandard spelling
2026-08-29,variants.csv,dyspnoea / dyspnea,variant,the variant column is the nonstandard spelling
2026-08-29,variants.csv,arcsec / arcsecond,unrelated,not a spelling pair
2026-08-29,variants.csv,aegir / eagre,variant,the variant column is the nonstandard spelling
2026-08-29,variants.csv,humourist / humorist,variant,the variant column is the nonstandard spelling
2026-08-29,variants.csv,pickax / pickaxe,variant,the variant column is the nonstandard spelling
2026-08-29,variants.csv,ninjitsu / ninjutsu,variant,the variant column is the nonstandard spelling
2026-08-29,variants.csv,clarinettist / clarinetist,variant,the variant column is the nonstandard spelling
2026-08-29,variants.csv,skag / skeg,variant,the variant column is the nonstandard spelling
2026-08-29,variants.csv,homogenisation / homogenization,variant,the variant column is the nonstandard spelling
2026-08-29,variants.csv,matzoh / matzo,variant,the variant column is the nonstandard spelling
2026-08-29,variants.csv,formalisation / formalization,variant,the variant column is the nonstandard spelling
2026-08-29,variants.csv,malarky / malarkey,variant,the variant column is the nonstandard spelling
2026-08-29,variants.csv,smidgeon / smidgen,variant,the variant column is the nonstandard spelling
2026-08-29,variants.csv,minah / myna,variant,the variant column is the nonstandard spelling
2026-08-29,variants.csv,palestra / palaestra,reverse,the canonical column is the nonstandard spelling
2026-08-29,variants.csv,diagonalization / diagonalisation,reverse,the canonical column is the nonstandard spelling
2026-08-29,variants.csv,leukocytosis / leucocytosis,variant,the variant column is the nonstandard spelling
2026-08-29,variants.csv,unionisation / unionization,variant,the variant column is the nonstandard spelling
2026-08-29,variants.csv,initialisation / initialization,variant,the variant column is the nonstandard spelling
2026-08-29,variants.csv,mantlepiece / mantelpiece,variant,the variant column is the nonstandard spelling
2026-08-29,variants.csv,monocot / monocotyledon,variant,the variant column is the nonstandard spelling
2026-08-29,variants.csv,resid / resident,unrelated,not a spelling pair
2026-08-29,variants.csv,airdrome / aerodrome,variant,the variant column is the nonstandard spelling
2026-08-29,variants.csv,haematite / hematite,variant,the variant column is the nonstandard spelling
2026-08-29,variants.csv,djinni / djinn,variant,the variant column is the nonstandard spelling
2026-08-29,variants.csv,atomiser / atomizer,variant,the variant column is the nonstandard spelling
2026-08-29,variants.csv,feminisation / feminization,variant,the variant column is the nonstandard spelling
2026-08-29,variants.csv,coloniser / colonizer,variant,the variant column is the nonstandard spelling
2026-08-29,variants.csv,premie / preemie,variant,the variant column is the nonstandard spelling
