word,zipf,countable,uncountable,n_senses,first_gloss,variant_of,flag_reason,wikt_pos_list,wikt_dominant_pos,wikt_abbrev,corpus_n,corpus_dominant,corpus_noun_share,corpus_tag,corpus_name,likely_noun,name_suspect,pos_tags,lemma,pos_overlap,plural_of,verdict,scowl_verdict,scowl_size,scowl_pos,scowl_american_standard
dene,2.48,0,0,2,"A valley, especially the deep valley of a stream or rivulet.",,,noun:2,noun,False,0,,,,False,True,False,,,,,,noun,70,n:1,True
doozy,2.48,0,0,1,"Something that is extraordinary: often troublesome, difficult or problematic, but sometimes extraordinary in a positive sense.",,,adj:2;noun:1,adj,False,0,,,,False,True,False,,,,,,noun,70,n:1,True
haka,2.48,0,0,1,"A group dance of New Zealand's Māori people featuring rhythmic chanting, vigorous facial and arm movements, and foot stamping. Traditionally a war dance, today it is also performed to welcome guests, ",,,noun:1;verb:1,noun,False,0,,,,False,True,False,,,,,,noun,70,n:1,True
isopropyl,2.48,1,1,1,The univalent organic radical (CH₃)₂CH-.,,,noun:1,noun,False,2,NOUN,0.5,,False,True,False,,,,,,noun,70,n:2,True
pretreatment,2.48,0,0,1,Any treatment received before some other process.,,,adj:1;noun:1,adj,False,0,,,,False,True,False,,,,,,noun,70,n:1,True
soba,2.48,1,1,2,A Japanese buckwheat noodle.,,,noun:2,noun,False,1,OTHER,0.0,,False,True,False,,,,,,noun,70,n:1,True
capper,2.47,0,0,6,"A device or person that applies caps, as to bullets or bottles.",,,noun:6,noun,False,0,,,,False,True,False,,,,,,noun,70,n:1,True
courtside,2.47,0,0,1,The area that runs alongside the court of play.,,,adj:1;adv:1;noun:1,adj,False,0,,,,False,True,False,,,,,,noun,70,n:1,True
domaine,2.47,0,0,1,"A vineyard or wine estate, especially in France.",,,noun:1,noun,False,1,PROPN,0.0,,False,True,False,,,,,,noun,70,n:1,True
gambier,2.47,0,1,2,"A flowering plant, of species Uncaria gambir, family Rubiaceae, native to Southeast Asia.",,,noun:2,noun,False,0,,,,False,True,False,,,,,,noun,70,n:2,True
loup,2.47,0,0,1,"A mass or ball of iron in a pasty condition, beaten by the trip hammer or rolls.",,,noun:1,noun,False,0,,,,False,True,False,,,,,,noun,70,n:1;v:1,True
plotline,2.47,0,0,2,The basic plot of a story or group of stories.,,,noun:2,noun,False,0,,,,False,True,False,,,,,,noun,70,n:1,True
boomtown,2.46,0,0,1,Alternative form of boom town.,boom town,spelling variant of another word (Wiktionary gloss),noun:1,noun,False,3,NOUN,1.0,,False,False,False,,,,,,noun,70,n:1,True
ceviche,2.46,1,1,1,"Raw seafood cured by marination in an acidic medium such as citrus, vinegar, or other souring agent, found primarily in Latin America.",,,noun:1,noun,False,1,NOUN,1.0,,False,True,False,,,,,,noun,70,n:2,True
combe,2.46,0,0,2,"A valley, often wooded and often with no river",,,noun:2,noun,False,1,PROPN,0.0,,False,True,False,,,,,,noun,70,n:1,True
evangelization,2.46,1,1,1,The act of evangelizing; the state of being evangelized.,,,noun:1,noun,False,0,,,,False,True,False,,,,,,noun,70,n:1,True
kolo,2.46,0,0,2,"A national folk dance common in regions pertaining to South Slavic people, performed in a circle.",,,noun:2,noun,False,0,,,,False,True,False,,,,,,noun,70,n:1,True
lorimer,2.46,0,0,1,"A person who makes the bits and other metal parts of a horse's bridle, and other small metal pieces.",,,noun:1,noun,False,0,,,,False,True,False,,,,,,noun,70,n:1,True
skatepark,2.46,0,0,1,A recreational area designed for skateboarders.,,,noun:1,noun,False,0,,,,False,True,False,,,,,,noun,70,n:2,True
spearman,2.46,0,0,1,One who uses a spear; a soldier or warrior who fights with a spear; a person who hunts with a spear.,,,noun:1,noun,False,0,,,,False,True,False,,,,,,noun,70,n:1,True
cicely,2.45,0,1,2,"Myrrhis odorata, a plant in the genus Myrrhis, in the family Apiaceae.",,,noun:2,noun,False,0,,,,False,True,False,,,adjective-like (morphology),,,noun,70,n:1,True
dop,2.45,0,0,5,A diving bird.,,,noun:5;verb:3,noun,False,0,,,,False,True,False,,,,,,noun,70,n:1;v:1,True
fane,2.45,0,0,3,"A weathercock, a weather vane.",,,noun:3,noun,False,0,,,,False,True,False,,,,,,noun,70,n:1,True
phenyl,2.45,0,0,1,"A univalent hydrocarbon radical, C₆H₅ (benzene minus one hydrogen atom), and the basis of an immense number of aromatic derivatives.",,,noun:1,noun,False,0,,,,False,True,False,,,,,,noun,70,n:2,True
chowk,2.44,0,0,3,"An intersection or roundabout, where tracks or roads cross (often used in place names).",,,noun:3,noun,False,2,PROPN,0.0,,False,True,False,,,,,,noun,70,n:1,True
ident,2.44,0,0,4,An identification.,,,noun:4;adj:1;verb:1,noun,False,0,,,,False,True,False,,,,,,noun,70,n:1,True
keef,2.44,0,1,1,Alternative spelling of kif.,kif,spelling variant of another word (Wiktionary gloss),noun:1,noun,False,0,,,,False,False,False,,,,,,noun,70,n:1,True
kiva,2.44,0,0,1,A ceremonial underground chamber in a Pueblo village.,,,noun:1,noun,False,0,,,,False,True,False,,,,,,noun,70,n:1,True
koa,2.44,0,0,1,A large tree of species Acacia koa (family Fabaceae) which is endemic to and common on the islands of Hawaii; or the wood of this tree.,,,noun:1,noun,False,0,,,,False,True,False,,,,,,noun,70,n:1,True
ladyboy,2.44,0,0,1,"A trans woman or transfeminine person in or from Asia, especially Thailand.",,,noun:1,noun,False,0,,,,False,True,False,,,,,,noun,70,n:1,True
oud,2.44,1,1,2,"A short-necked and fretless plucked stringed instrument of the lute family, of Arab and Turkish origin.",,,noun:2,noun,False,1,OTHER,0.0,,False,True,False,,,,,,noun,70,n:1,True
primavera,2.44,1,1,2,"Any of species Roseodendron donnell-smithii, of Central America.",,,noun:2;adj:1,noun,False,0,,,,False,True,False,,,,,,noun,70,n:2,True
quatre,2.44,0,0,1,"A card, die, or domino with four spots or pips.",,,noun:1,noun,False,0,,,,False,True,False,,,,,,noun,70,n:1,True
refractor,2.44,0,0,2,A refracting telescope.,,,noun:2,noun,False,0,,,,False,True,False,,,,,,noun,70,n:1,True
subgenre,2.44,0,0,1,One of several categories within a particular genre.,,,noun:1,noun,False,0,,,,False,True,False,,,,,,noun,70,n:1,True
backcourt,2.43,0,0,3,A courtyard behind a housing block or tenement building.,,,noun:3,noun,False,0,,,,False,True,False,,,,,,noun,70,n:2,True
bassline,2.43,1,1,2,The relatively low-pitched instrumental part of a piece of popular music.,,,noun:2,noun,False,0,,,,False,True,False,,,,,,noun,70,n:1,True
belter,2.43,0,0,7,A maker or worker of belts.,,,noun:7;adj:1,noun,False,0,,,,False,True,False,,,,,,noun,70,n:2,True
jarl,2.43,0,0,1,"A medieval Scandinavian nobleman, especially in Norway and Denmark.",,,noun:1,noun,False,0,,,,False,True,False,,,,,,noun,70,n:1,True
livre,2.43,0,0,3,"A unit of currency formerly used in France, divided into 20 sols or sous.",,,noun:3,noun,False,0,,,,False,True,False,,,,,,noun,70,n:1,True
udo,2.43,0,1,1,Japanese spikenard,,,noun:1,noun,False,0,,,,False,True,False,,,,,,noun,70,n:1,True
bint,2.42,0,0,1,"A woman, a girl.",,,noun:1,noun,False,0,,,,False,True,False,,,,,,noun,70,n:1,True
leptin,2.42,1,1,1,A protein hormone produced in adipose tissue; it plays a role in regulating appetite and metabolism.,,,noun:1,noun,False,0,,,,False,True,False,,,,,,noun,70,n:1,True
samadhi,2.42,1,1,3,A state of transcendent union supposed to be assumed by a holy man or yogi at his death.,,,noun:3,noun,False,0,,,,False,True,False,,,,,,noun,70,n:2,True
capoeira,2.41,1,1,2,"A martial art developed in Brazil, involving complex acrobatic maneuvers and flowing movements.",,,noun:2,noun,False,0,,,,False,True,False,,,,,,noun,70,n:2,True
disruptor,2.41,0,0,1,Alternative spelling of disrupter.,disrupter,spelling variant of another word (Wiktionary gloss),noun:1,noun,False,0,,,,False,False,False,,,,,,noun,70,n:1,True
filmography,2.41,0,0,1,"A selective list of movie titles that share a similar characteristic such as the same genre, the same director, the same actor etc.",,,noun:1,noun,False,0,,,,False,True,False,,,,,,noun,70,n:1,True
illuminator,2.41,0,0,2,Agent noun of illuminate:,,,noun:2,noun,False,0,,,,False,True,False,,,,,,noun,70,n:1,True
jailbait,2.41,0,1,1,"A sexually mature person below, or appearing to be below, the legal age of consent, who is regarded, usually by an adult, as being sexually attractive and/or seductive.",,,noun:1,noun,False,0,,,,False,True,False,,,,,,noun,70,n:1,True
motorhome,2.41,0,0,1,Alternative spelling of motor home.,motor home,spelling variant of another word (Wiktionary gloss),noun:1,noun,False,0,,,,False,False,False,,,,,,noun,70,n:1,True
spurrier,2.41,0,0,1,A maker of spurs.,,,noun:1,noun,False,0,,,,False,True,False,,,,,,noun,70,n:1,True
haar,2.4,1,1,2,"Thick, cold, wet fog along the northeastern coast of Northern England and Scotland.",,,noun:2,noun,False,0,,,,False,True,False,,,,,,noun,70,n:1,True
heriot,2.4,0,0,3,The return of military equipment.,,,noun:3;verb:1,noun,False,0,,,,False,True,False,,,,,,noun,70,n:1,True
ingle,2.4,0,0,2,An open fireplace.,,,noun:2;verb:1,noun,False,0,,,,False,True,False,,,,,,noun,70,n:1,True
perfecto,2.4,0,0,2,"A large, tapered cigar.",,,noun:2;adj:1,noun,False,0,,,,False,True,False,,,,,,noun,70,n:1,True
perron,2.4,0,0,2,"A stone block used as the base of a monument, marker, etc.",,,noun:2,noun,False,0,,,,False,True,False,,,,,,noun,70,n:1,True
soundstage,2.4,0,0,1,Alternative form of sound stage.,sound stage,spelling variant of another word (Wiktionary gloss),noun:1,noun,False,0,,,,False,False,False,,,,,,noun,70,n:1,True
stimulator,2.4,0,0,1,"A person, device or substance that stimulates.",,,noun:1,noun,False,0,,,,False,True,False,,,,,,noun,70,n:1,True
basher,2.39,0,0,7,"One who bashes something, figuratively or literally.",,,noun:7,noun,False,0,,,,False,True,False,,,,,,noun,70,n:1,True
breakeven,2.39,1,1,1,Alternative spelling of break-even.,break-even,spelling variant of another word (Wiktionary gloss),adj:1;noun:1;verb:1,adj,False,1,NOUN,1.0,,False,False,False,,,,,,noun,70,n:1;aj:1,True
foosball,2.39,0,1,1,"table soccer (US), table football (UK)",,,noun:1,noun,False,0,,,,False,True,False,,,,,,noun,70,n:1,True
manitou,2.39,0,0,1,A god or spirit as the object of religious awe or ritual among some American Indians.,,,noun:1,noun,False,0,,,,False,True,False,,,,,,noun,70,n:1,True
ordo,2.39,0,0,4,A musical phrase constructed from one or more statements of one modal pattern and ending in a rest.,,,noun:4,noun,False,3,OTHER,0.0,,False,True,False,,,,,,noun,70,n:1,True
ort,2.39,0,0,2,A fragment; a scrap of leftover food; any remainder; a piece of refuse.,,,noun:2;verb:1,noun,False,0,,,,False,True,False,,,,,,noun,70,n:1,True
dominator,2.38,0,0,2,"One who, or that which, dominates.",,,noun:2,noun,False,0,,,,False,True,False,,,,,,noun,70,n:1,True
kish,2.38,0,1,2,"A basket used in Ireland, mainly for carrying turf.",,,noun:2,noun,False,0,,,,False,True,False,,,,,,noun,70,n:1,True
mog,2.38,0,0,2,A cat.,,,verb:6;noun:2,verb,False,0,,,,False,True,False,,,,,,noun,70,v:2;n:1,True
moonrise,2.38,1,1,1,The time of day or night when the moon begins to rise over the horizon.,,,noun:1,noun,False,0,,,,False,True,False,,,,,,noun,70,n:1,True
romcom,2.38,0,0,1,Clipping of romantic comedy.,romantic comedy,clipping (Wiktionary gloss),noun:1,noun,True,0,,,,False,False,False,,,,,,noun,70,n:1,True
stepney,2.38,0,0,1,A spare wheel.,,,noun:1,noun,False,0,,,,False,True,False,,,,,,noun,70,n:1,True
umami,2.38,0,1,1,"One of the five basic tastes, the savory taste of foods such as seaweed, cured fish, aged cheeses and meats.",,,noun:1,noun,False,0,,,,False,True,False,,,,,,noun,70,n:1,True
upwelling,2.38,0,0,2,An upward movement from a lower source.,,,noun:2;verb:1,noun,False,0,,,,False,True,False,,,"verb form (-ing, morphology)",,,noun,70,n:1,True
waypoint,2.38,0,0,1,Any mapped reference point on a route that can be easily identified.,,,noun:1,noun,False,0,,,,False,True,False,,,,,,noun,70,n:1,True
amrita,2.37,0,1,1,The water of life; the drink of the Hindu gods.,,,noun:1,noun,False,0,,,,False,True,False,,,,,,noun,70,n:1,True
aryl,2.37,0,0,1,Any univalent organic radical derived from an aromatic hydrocarbon by removing a hydrogen atom.,,,noun:1,noun,False,1,NOUN,1.0,,False,True,False,,,,,,noun,70,n:1,True
bindi,2.37,1,1,7,The “holy dot” traditionally worn on the forehead of Hindu women.,bhindi,,noun:7,noun,False,0,,,,False,True,False,,,,,,noun,70,n:1,True
birdwatching,2.37,0,1,3,Observing or identifying wild birds in their natural environment.,,,noun:3,noun,False,2,VERB,0.0,,False,True,False,,,"verb form (-ing, morphology)",,,noun,70,n:2,True
cep,2.37,0,0,1,An edible mushroom (Boletus edulis).,,,noun:1,noun,False,0,,,,False,True,False,,,,,,noun,70,n:1,True
eventing,2.37,0,1,3,"An equestrian event which comprises dressage, cross-country, and showjumping; a similar event using motor cars",,,noun:3;verb:1,noun,False,0,,,,False,True,False,,,"verb form (-ing, morphology)",,,noun,70,n:1,True
fibro,2.37,0,1,2,Fibro-cement; a building material consisting of asbestos fibres and cement pressed into sheets.,,,noun:2,noun,False,0,,,,False,True,False,,,,,,noun,70,n:1,True
gutta,2.37,0,0,3,"A drop (of liquid, especially a medication).",,,noun:3,noun,False,0,,,,False,True,False,,,,,,noun,70,n:1,True
interferometry,2.37,0,1,1,The design and use of optical or radio interferometers.,,,noun:1,noun,False,0,,,,False,True,False,,,,,,noun,70,n:2,True
longboard,2.37,0,0,3,"A large surfboard, around 9 or 10 feet long with a wide nose.",,,noun:3;verb:1,noun,False,0,,,,False,True,False,,,,,,noun,70,n:1,True
sigil,2.37,0,0,3,"A seal, signature or signet.",,,noun:3,noun,False,0,,,,False,True,False,,,,,,noun,70,n:1,True
womenswear,2.37,0,1,1,"Women's clothing (and accessories), particularly in a retail context.",,,noun:1,noun,False,0,,,,False,True,False,,,,,,noun,70,n:1,True
fanon,2.36,0,1,5,A vestment reserved only for the Pope for use during a pontifical Mass.,,,noun:5,noun,False,0,,,,False,True,False,,,,,,noun,70,n:1,True
gora,2.36,0,0,1,A white person; a European.,,,adj:1;noun:1,adj,False,0,,,,False,True,False,,,,,,noun,70,n:1,True
hackman,2.36,0,0,1,"The driver of a hack (a carriage, cab, or taxi).",,,noun:1,noun,False,0,,,,False,True,False,,,,,,noun,70,n:1,True
retransmission,2.36,1,1,1,"The transmission of something again, especially over a different medium or at a different time.",,,noun:1,noun,False,1,NOUN,1.0,,False,True,False,,,,,,noun,70,n:1,True
zilla,2.36,0,0,1,A subdivision of a province or state,,,noun:1,noun,False,1,NOUN,1.0,,False,True,False,,,,,,noun,70,n:1,True
chacha,2.35,1,1,3,A traditional Georgian clear strong liquor distilled from pomace.,,,noun:3,noun,False,0,,,,False,True,False,,,,,,noun,70,n:1,True
cholo,2.35,0,0,1,"A Mexican or Hispanic gang member, or somebody perceived to embody similar characteristics.",,,noun:1,noun,False,1,NOUN,1.0,,False,True,False,,,,,,noun,70,n:1,True
featurette,2.35,0,0,2,A relatively short feature film.,,,noun:2,noun,False,0,,,,False,True,False,,,,,,noun,70,n:1,True
heritability,2.35,1,1,2,The condition of being inheritable,,,noun:2,noun,False,0,,,,False,True,False,,,,,,noun,70,n:2,True
imperator,2.35,0,0,1,An emperor.,,,noun:1,noun,False,1,NOUN,1.0,,False,True,False,,,,,,noun,70,n:1,True
ribcage,2.35,0,0,1,Alternative spelling of rib cage.,rib cage,spelling variant of another word (Wiktionary gloss),noun:1,noun,False,1,NOUN,1.0,,False,False,False,,,,,,noun,70,n:1,True
tain,2.35,0,1,2,Thin tin plate,,,noun:2,noun,False,0,,,,False,True,False,,,,,,noun,70,n:1,True
airpower,2.34,1,1,1,Airborne military power; an air force.,,,noun:1,noun,False,0,,,,False,True,False,,,,,,noun,70,n:2,True
benzoyl,2.34,0,0,1,"A univalent radical formally derived from benzoic acid, C₆H₅CO-, by removal of the hydroxyl group.",,,noun:1,noun,False,0,,,,False,True,False,,,,,,noun,70,n:1,True
biosecurity,2.34,0,1,2,The protection of plants and animals against harm from disease or from human exploitation.,,,noun:2,noun,False,0,,,,False,True,False,,,,,,noun,70,n:1,True
bouldering,2.34,0,1,1,"Climbing, without ropes, on large boulders or boulder-sized objects.",,,noun:1;verb:1,noun,False,0,,,,False,True,False,,,"verb form (-ing, morphology)",,,noun,70,n:1,True
fino,2.34,0,0,1,The driest and palest type of traditional sherry.,,,noun:1,noun,False,1,NOUN,1.0,,False,True,False,,,,,,noun,70,n:1,True
flam,2.34,1,1,3,A freak or whim; an idle fancy.,,,noun:3;verb:2,noun,False,0,,,,False,True,False,,,,,,noun,70,n:1,True
jebel,2.34,0,0,1,"A hill, a mountain (especially in the Middle East or North Africa).",,,noun:1,noun,False,1,PROPN,0.0,,False,True,False,,,,,,noun,70,n:1,True
kajal,2.34,0,1,1,Kohl.,,,noun:1,noun,False,0,,,,False,True,False,,,,,,noun,70,n:1,True
mudstone,2.34,1,1,1,A fine-grained sedimentary rock whose original constituents were clays or muds.,,,noun:1,noun,False,0,,,,False,True,False,,,,,,noun,70,n:1,True
vina,2.34,0,0,1,Alternative form of veena.,veena,spelling variant of another word (Wiktionary gloss),noun:1,noun,False,0,,,,False,False,False,,,,,,noun,70,n:1,True
bougie,2.33,0,0,4,"A tapered cylindrical instrument for introducing an object into a tubular anatomical structure, or to dilate such a structure, as with an esophageal bougie.",bowjy,,noun:4;adj:2,noun,False,1,PROPN,0.0,,False,True,False,,,,,,noun,70,n:1,True
cassation,2.33,1,1,2,The abrogation of a law by a higher authority; annulment.,,,noun:2,noun,False,1,PROPN,0.0,,False,True,False,,,,,,noun,70,n:1,True
cess,2.33,0,0,6,"An assessed tax, duty, or levy; billeting.",,,noun:6;verb:2,noun,False,1,NOUN,1.0,,False,True,False,,,,,,noun,70,n:1,True
chola,2.33,0,0,1,"A female cholo (Mexican or Hispanic gang member, or somebody with similar characteristics).",,,noun:1,noun,False,0,,,,False,True,False,,,,,,noun,70,n:1,True
downlink,2.33,0,0,2,The transmission of a signal from a satellite to a receiving station on earth; or the means of this transmission.,,,noun:2;verb:1,noun,False,0,,,,False,True,False,,,,,,noun,70,n:1;v:1,True
esperance,2.33,0,0,1,"Expectation, hope.",,,noun:1,noun,False,0,,,,False,True,False,,,,,,noun,70,n:2,True
gid,2.33,0,1,1,"A disease caused by coenurosis of the brain, most commonly found in sheep and canids.",,,noun:1,noun,False,0,,,,False,True,False,,,,,,noun,70,n:2,True
infante,2.33,0,0,1,"Any son of the king of Spain or Portugal, sometimes except the eldest or heir apparent.",,,noun:1,noun,False,1,PROPN,0.0,,False,True,False,,,,,,noun,70,n:1,True
