name,in_namenet,in_wikipedia,also_oewn_noun
mommsen,True,True,False
momordica,True,True,False
momos,True,False,False
momotidae,True,False,False
momotus,True,True,False
momus,True,True,False
mona,True,False,False
monaco,True,True,False
monardella,True,True,False
monday,False,True,False
mondrian,True,False,False
monera,True,True,False
moneses,True,True,False
monet,True,False,False
mongolia,True,True,False
mongoloid,False,True,True
moniliaceae,True,False,False
moniliales,True,False,False
monitor,True,False,True
monk,True,True,True
monnet,True,False,False
monocanthidae,True,False,False
monocanthus,True,False,False
monochamus,True,True,False
monocotyledonae,True,False,False
monocotyledones,True,False,False
monod,True,True,False
monodon,True,False,False
monodontidae,True,True,False
monomorium,True,True,False
monongahela,True,False,False
monophthalmos,True,False,False
monophysitism,False,True,False
monopoly,False,True,True
monothelitism,False,True,False
monotremata,True,False,False
monotropa,True,True,False
monotropaceae,True,False,False
monroe,True,False,False
monrovia,True,True,False
monsieur,False,True,False
monsignor,False,True,False
montagu,True,False,False
montaigne,True,False,False
montana,True,True,False
montenegro,False,True,False
monterey,True,False,False
monterrey,True,True,False
montespan,True,True,False
montesquieu,True,True,False
montessori,True,False,False
monteverdi,True,False,False
montevideo,True,True,False
montez,True,True,False
montfort,True,False,False
montgolfier,True,False,False
montgomery,True,False,False
montia,True,True,False
montmartre,True,True,False
montpelier,True,False,False
montrachet,False,True,False
montreal,True,True,False
montserrat,True,True,False
moody,True,False,False
moon,False,True,True
moore,True,False,False
moraceae,True,True,False
moravia,True,True,False
morchella,True,True,False
morchellaceae,True,True,False
more,True,False,False
morgantown,True,False,False
morley,True,False,False
mormonism,False,True,False
mormons,False,True,False
morocco,True,True,True
moron,True,False,True
morone,True,True,False
morpheus,True,True,False
morrigan,True,False,False
morrigu,True,False,False
morris,True,False,False
morrison,True,False,False
morristown,True,False,False
mors,True,False,False
mortimer,True,True,False
morton,True,False,False
morus,True,False,False
mosaic,True,True,True
mosander,True,True,False
moschus,True,True,False
moscow,True,True,False
moselle,False,True,False
moses,True,True,False
mossad,False,True,False
mossbauer,True,False,False
mosul,True,True,False
motacilla,True,False,False
motacillidae,True,True,False
motherwell,True,True,False
motown,True,True,False
mott,True,True,False
moukden,True,False,False
moulmein,True,False,False
moussorgsky,True,False,False
moxostoma,True,False,False
moynihan,True,True,False
mozambique,True,True,False
mubarak,True,False,False
mucoraceae,True,True,False
mucorales,True,True,False
muenchen,True,False,False
mugil,True,True,False
mugilidae,True,False,False
mugiloidea,True,False,False
muhammad,True,True,False
muharram,False,True,False
muhlenbergia,True,True,False
muir,True,False,False
mukalla,True,True,False
mukden,True,False,False
mull,True,False,True
mullah,False,True,False
muller,True,True,True
mullidae,True,False,False
mulloidichthys,True,True,False
mullus,True,True,False
mumbai,True,True,False
munch,True,False,True
munchausen,True,False,False
munchhausen,True,False,False
muncie,True,False,False
munich,True,True,False
munro,True,True,False
muntiacus,True,False,False
muntingia,True,True,False
muraenidae,True,False,False
murdoch,True,True,False
muridae,True,True,False
murillo,True,False,False
muritaniya,True,False,False
murmansk,True,True,False
muroidea,True,True,False
murray,True,False,False
murrow,True,False,False
murrumbidgee,True,False,False
mus,True,False,False
musa,True,False,False
musaceae,True,True,False
musales,True,False,False
musca,True,True,False
muscadet,False,True,False
muscardinus,True,False,False
muscari,True,True,False
muscat,True,True,True
musci,True,False,False
muscicapa,True,True,False
muscicapidae,True,False,False
muscidae,True,True,False
muscivora,True,False,False
muscoidea,True,True,False
muscovite,False,True,True
muscovy,True,False,False
musial,True,False,False
musophaga,True,False,False
musophagidae,True,False,False
musset,True,False,False
mussolini,True,False,False
mussorgsky,True,False,False
mustagh,True,False,False
mustela,True,False,False
mustelidae,True,True,False
mustelus,True,False,False
mutillidae,False,True,False
mutinus,True,True,False
mutsuhito,True,False,False
muybridge,True,False,False
muztag,True,False,False
muztagh,True,False,False
mwanza,True,True,False
mya,True,False,False
myaceae,True,False,False
myacidae,True,False,False
myadestes,True,True,False
myanmar,True,True,False
mycenae,True,True,False
mycetophilidae,True,True,False
mycobacteriaceae,True,True,False
mycoplasmataceae,True,True,False
mycoplasmatales,True,False,False
mycrosporidia,True,False,False
mycteria,True,True,False
mycteroperca,True,True,False
myctophidae,True,False,False
myida,True,False,False
mylanta,False,True,False
myliobatidae,True,False,False
mylitta,True,False,False
mylodontidae,True,True,False
myocastor,True,True,False
myomorpha,True,True,False
myopus,True,False,False
myosotis,True,True,False
myotis,True,False,False
myrcia,True,True,False
myrciaria,True,True,False
myrdal,True,True,False
myriapoda,True,True,False
myrica,True,True,False
myricaceae,True,True,False
myricales,True,False,False
myricaria,True,True,False
myriophyllum,True,True,False
myristica,True,True,False
myristicaceae,True,True,False
myrmecia,True,False,False
myrmecobius,True,False,False
myrmecophaga,True,False,False
myrmecophagidae,True,True,False
myrmeleon,True,True,False
myrmeleontidae,True,False,False
myrmidon,True,False,True
myroxylon,True,True,False
myrrhis,True,False,False
myrsinaceae,True,False,False
myrsine,True,True,False
myrtaceae,True,True,False
myrtales,True,True,False
myrtillocactus,True,True,False
myrtus,True,True,False
mysidacea,True,True,False
mysidae,True,True,False
mysis,True,True,False
mysore,True,True,False
mysticeti,True,False,False
mytilene,True,True,False
mytilidae,True,True,False
mytilus,True,False,False
myxine,True,True,False
myxinidae,True,False,False
myxiniformes,True,False,False
myxinikela,True,True,False
myxinoidea,True,False,False
myxinoidei,True,False,False
myxobacterales,True,False,False
myxobacteriaceae,True,False,False
myxobacteriales,True,False,False
myxocephalus,True,False,False
myxomycetes,True,False,False
myxomycota,True,False,False
myxophyceae,True,False,False
myxosporidia,True,False,False
nabalus,True,True,False
nablus,True,True,False
nabokov,True,False,False
nabu,True,True,False
nacimiento,True,False,False
naemorhedus,True,False,False
nafud,True,False,False
nagano,True,False,False
nagasaki,True,True,False
nageia,True,True,False
nagoya,True,True,False
nahuatl,False,True,False
nahum,True,True,False
naiadaceae,True,False,False
naiadales,True,False,False
naias,True,False,False
nairobi,True,True,False
naismith,True,False,False
naja,True,True,False
najadaceae,True,False,False
najas,True,True,False
najd,True,True,False
nakuru,True,True,False
nalchik,True,True,False
namibia,True,True,False
nammu,True,True,False
namoi,True,False,False
nampa,True,False,False
namtar,True,True,False
namtaru,True,False,False
namur,True,True,False
nan,True,False,True
nanaimo,True,True,False
nanak,True,False,False
nanchang,True,True,False
nancy,True,False,False
nanjing,True,True,False
nanking,True,False,False
nanning,True,True,False
nansen,True,False,False
nantes,True,True,False
nantua,False,True,False
nantucket,True,True,False
naomi,True,False,False
napaea,True,False,False
napier,True,False,False
naples,True,True,False
napoleon,False,True,True
napoli,True,False,False
narcissus,True,False,True
narthecium,True,True,False
nasalis,True,False,False
naseby,True,True,False
nash,True,False,False
nashville,True,False,False
nassau,True,False,False
nasser,True,False,False
nast,True,False,False
nasturtium,True,False,True
nasua,True,True,False
natal,True,False,False
natantia,True,True,False
natchez,True,False,False
naticidae,True,True,False
nation,True,True,True
natrix,True,True,False
natta,True,True,False
nauclea,True,True,False
naucrates,True,False,False
nauru,True,True,False
nautilidae,True,False,False
navajo,False,True,False
navarino,True,False,False
navratilova,True,False,False
navy,False,True,True
nazareth,True,True,False
naze,True,False,False
nazimova,True,False,False
nazism,False,True,False
ndjamena,True,False,False
neanderthal,False,True,False
nebiim,True,False,False
nebo,True,False,False
nebraska,True,True,False
nebuchadnezzar,True,False,True
nebuchadrezzar,True,False,False
neckar,True,True,False
necturus,True,True,False
nederland,True,False,False
neel,True,False,False
nefertiti,True,True,False
nefud,True,False,False
negaprion,True,True,False
negev,True,True,False
negro,False,True,False
negroid,False,True,False
nehemiah,True,True,False
nehru,True,False,False
nejd,True,False,False
nelson,True,False,True
nelumbo,True,True,False
nelumbonaceae,True,True,False
nematocera,True,True,False
nematoda,True,False,False
nemea,True,True,False
nemertea,True,True,False
nemertina,True,False,False
nemesis,True,True,True
nenets,False,True,False
neoceratodus,True,True,False
neofiber,True,False,False
neohygrophorus,True,False,False
neolentinus,True,True,False
neolithic,True,True,False
neomys,True,True,False
neophron,True,True,False
neoplatonism,False,True,False
neosho,True,False,False
neotoma,True,False,False
nepa,True,False,False
nepal,True,True,False
nepenthaceae,True,False,False
nepenthes,True,True,False
nepeta,True,True,False
nephelium,True,True,False
nephrolepis,True,True,False
nephrops,True,True,False
nephropsidae,True,False,False
nephthys,True,True,False
nepidae,True,True,False
neptune,True,True,False
nereus,True,True,False
nergal,True,True,False
neritidae,True,True,False
nerium,True,True,False
nernst,True,False,False
nero,True,True,False
nerodia,True,True,False
nerthus,True,True,False
neruda,True,False,False
nerva,True,True,False
nervi,True,True,False
nesokia,True,True,False
nesselrode,False,True,False
nessie,True,False,False
nestor,True,False,False
nestorianism,False,True,False
nestorius,True,True,False
netherlands,True,True,False
netscape,True,True,False
neumann,True,True,False
neuroptera,True,True,False
neurospora,True,True,False
neurotrichus,True,True,False
neva,True,True,False
nevada,True,True,False
nevelson,True,True,False
nevis,True,True,False
newark,True,False,False
newburgh,True,False,False
newcastle,True,False,False
newcomb,True,False,False
newgate,True,True,False
newman,True,True,False
newport,True,False,False
newton,True,False,True
ney,True,True,False
niagara,True,False,False
niamey,True,True,False
nibelung,False,True,False
nibelungenlied,True,True,False
nicaea,False,True,False
nicandra,True,True,False
nicaragua,True,True,False
nice,True,True,False
nicholas,True,True,False
nichrome,False,True,False
nicklaus,True,False,False
nicolson,True,True,False
nicosia,True,True,False
nicotiana,True,True,False
nidaros,True,True,False
nidularia,True,True,False
nidulariaceae,True,True,False
nidulariales,True,False,False
niebuhr,True,True,False
nielsen,True,False,False
nietzsche,True,False,False
niger,True,True,False
nigeria,True,True,False
night,True,True,True
nightingale,True,False,True
nigroporus,True,True,False
nihon,True,False,False
niihau,True,False,False
nijinsky,True,False,False
nijmegen,True,True,False
nike,True,False,False
nile,True,True,False
nilsson,True,True,False
nimitz,True,False,False
nimravus,True,True,False
nimrod,True,True,False
nina,True,False,False
nineveh,True,True,False
ningal,True,True,False
ningirsu,True,False,False
ningishzida,True,True,False
ninhursag,True,True,False
ninib,True,False,False
ninigi,True,False,False
ninkharsag,True,False,False
ninkhursag,True,False,False
nintinugga,True,False,False
nintoo,True,False,False
nintu,True,False,False
ninurta,True,True,False
niobe,True,True,False
niobrara,True,False,False
nip,False,True,True
nipa,True,False,True
nippon,True,False,False
nisan,False,True,False
nisei,False,True,False
nissan,False,True,False
nitella,True,True,False
nitrobacter,True,True,False
nitrobacteriaceae,True,False,False
nitrosomonas,True,True,False
nixon,True,False,False
